,probe_id,data_center_url,IP,probe latitude,probe longitude,data center latitude,data center longitude
2150,1005817,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,45.4005,11.2675,48.8566,2.35222
2151,1005817,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,45.4005,11.2675,59.3293,18.0686
2152,1005817,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,45.4005,11.2675,50.1138,8.6521
2153,1005817,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,45.4005,11.2675,51.5088,-0.093
2154,1005817,https://fra-de-ping.vultr.com,108.61.210.117,45.4005,11.2675,50.1103,8.7147
2155,1005817,https://mad-es-ping.vultr.com,208.76.222.30,45.4005,11.2675,40.4163,-3.6934
2156,1005817,https://par-fr-ping.vultr.com,108.61.209.127,45.4005,11.2675,48.9163,2.3869
2157,1005817,https://lon-gb-ping.vultr.com,108.61.196.101,45.4005,11.2675,51.5026,-0.0668
2158,1005817,https://ams-nl-ping.vultr.com,108.61.198.102,45.4005,11.2675,52.3891,4.6563
2159,1005817,https://waw-pl-ping.vultr.com,70.34.242.24,45.4005,11.2675,52.2296,21.0067
2160,1005817,https://sto-se-ping.vultr.com,70.34.194.86,45.4005,11.2675,59.3779,17.9155
2161,1005817,https://speedtest.frankfurt.linode.com/,139.162.130.8,45.4005,11.2675,50.1188,8.6843
2162,1005817,https://speedtest.london.linode.com/,176.58.107.39,45.4005,11.2675,51.5088,-0.093
2163,1005817,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,45.4005,11.2675,50.1188,8.6843
2164,1005817,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,45.4005,11.2675,50.1153,8.6805
2165,1005817,https://objectstorage.eu-madrid-1.oraclecloud.com/ping,134.70.176.1,45.4005,11.2675,40.4327,-3.621
2166,1005817,https://objectstorage.eu-stockholm-1.oraclecloud.com/ping,134.70.156.1,45.4005,11.2675,59.2466,18.1168
2167,1005817,https://objectstorage.eu-amsterdam-1.oraclecloud.com/ping,134.70.104.1,45.4005,11.2675,52.352,4.9392
2168,1005817,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,45.4005,11.2675,47.4049,8.4631
2169,1005817,https://objectstorage.uk-cardiff-1.oraclecloud.com/ping,134.70.136.1,45.4005,11.2675,51.5893,-2.9931
2170,1005817,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,45.4005,11.2675,43.3736,5.3547
2171,1005817,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,45.4005,11.2675,45.3161,9.206
2172,1005817,https://objectstorage.uk-london-1.oraclecloud.com/ping,134.70.64.1,45.4005,11.2675,51.5177,-0.6215
2173,1005817,https://objectstorage.eu-paris-1.oraclecloud.com/ping,134.70.180.1,45.4005,11.2675,48.8323,2.4075
2174,53852,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,54.6485,-1.6405,45.4681,9.2011
2175,53852,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,54.6485,-1.6405,50.1109,8.68213
2176,53852,https://ec2.eu-west-1.amazonaws.com/ping,54.239.37.252,54.6485,-1.6405,53.3498,-6.26031
2177,53852,https://ec2.eu-west-2.amazonaws.com/ping,52.94.48.63,54.6485,-1.6405,51.5074,-0.127758
2178,53852,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,54.6485,-1.6405,48.8566,2.35222
2179,53852,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,54.6485,-1.6405,59.3293,18.0686
2180,53852,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,54.6485,-1.6405,50.1138,8.6521
2181,53852,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,54.6485,-1.6405,51.5088,-0.093
2182,53852,https://fra-de-ping.vultr.com,108.61.210.117,54.6485,-1.6405,50.1103,8.7147
2183,53852,https://mad-es-ping.vultr.com,208.76.222.30,54.6485,-1.6405,40.4163,-3.6934
2184,53852,https://par-fr-ping.vultr.com,108.61.209.127,54.6485,-1.6405,48.9163,2.3869
2185,53852,https://lon-gb-ping.vultr.com,108.61.196.101,54.6485,-1.6405,51.5026,-0.0668
2186,53852,https://ams-nl-ping.vultr.com,108.61.198.102,54.6485,-1.6405,52.3891,4.6563
2187,53852,https://waw-pl-ping.vultr.com,70.34.242.24,54.6485,-1.6405,52.2296,21.0067
2188,53852,https://sto-se-ping.vultr.com,70.34.194.86,54.6485,-1.6405,59.3779,17.9155
2189,53852,https://speedtest.frankfurt.linode.com/,139.162.130.8,54.6485,-1.6405,50.1188,8.6843
2190,53852,https://speedtest.london.linode.com/,176.58.107.39,54.6485,-1.6405,51.5088,-0.093
2191,53852,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,54.6485,-1.6405,50.1188,8.6843
2192,53852,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,54.6485,-1.6405,50.1153,8.6805
2193,53852,https://objectstorage.eu-madrid-1.oraclecloud.com/ping,134.70.176.1,54.6485,-1.6405,40.4327,-3.621
2194,53852,https://objectstorage.eu-stockholm-1.oraclecloud.com/ping,134.70.156.1,54.6485,-1.6405,59.2466,18.1168
2195,53852,https://objectstorage.eu-amsterdam-1.oraclecloud.com/ping,134.70.104.1,54.6485,-1.6405,52.352,4.9392
2196,53852,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,54.6485,-1.6405,47.4049,8.4631
2197,53852,https://objectstorage.uk-cardiff-1.oraclecloud.com/ping,134.70.136.1,54.6485,-1.6405,51.5893,-2.9931
2198,53852,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,54.6485,-1.6405,43.3736,5.3547
2199,53852,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,54.6485,-1.6405,45.3161,9.206
2200,53852,https://objectstorage.uk-london-1.oraclecloud.com/ping,134.70.64.1,54.6485,-1.6405,51.5177,-0.6215
2201,53852,https://objectstorage.eu-paris-1.oraclecloud.com/ping,134.70.180.1,54.6485,-1.6405,48.8323,2.4075
2202,54330,https://ec2.us-east-1.amazonaws.com/ping,209.54.181.135,34.2875,-94.2715,39.0438,-77.4874
2203,54330,https://ec2.us-east-2.amazonaws.com/ping,99.78.180.181,34.2875,-94.2715,40.0992,-83.1141
2204,54330,https://ec2.us-west-1.amazonaws.com/ping,176.32.118.30,34.2875,-94.2715,37.3394,-121.895
2205,54330,https://ec2.us-west-2.amazonaws.com/ping,52.94.181.41,34.2875,-94.2715,45.5235,-122.676
2206,54330,https://ec2.ca-central-1.amazonaws.com/ping,52.94.100.54,34.2875,-94.2715,43.6532,-79.3832
2207,54330,https://feitsui-silicon-valley.oss-us-west-1.aliyuncs.com/ping.html,47.254.114.119,34.2875,-94.2715,36.7783,-119.418
2208,54330,https://feitsui-virginia.oss-us-east-1.aliyuncs.com/ping.html,47.253.30.167,34.2875,-94.2715,37.4316,-78.6569
2209,54330,https://wa-us-ping.vultr.com,108.61.194.105,34.2875,-94.2715,47.3798,-122.2893
2210,54330,https://lax-ca-us-ping.vultr.com,108.61.219.200,34.2875,-94.2715,34.0544,-118.244
2211,54330,https://sjo-ca-us-ping.vultr.com,104.156.230.107,34.2875,-94.2715,37.3931,-121.962
2212,54330,https://fl-us-ping.vultr.com,104.156.244.232,34.2875,-94.2715,25.8119,-80.2318
2213,54330,https://ga-us-ping.vultr.com,108.61.193.166,34.2875,-94.2715,33.7838,-84.4455
2214,54330,https://hon-hi-us-ping.vultr.com,208.72.154.76,34.2875,-94.2715,21.3037,-157.8667
2215,54330,https://il-us-ping.vultr.com,107.191.51.12,34.2875,-94.2715,42.0048,-87.9954
2216,54330,https://nj-us-ping.vultr.com,108.61.149.182,34.2875,-94.2715,40.5511,-74.4606
2217,54330,https://tx-us-ping.vultr.com,108.61.224.175,34.2875,-94.2715,32.7889,-96.8021
2218,54330,https://tor-ca-ping.vultr.com,149.248.50.81,34.2875,-94.2715,43.709,-79.4057
2219,54330,https://mex-mx-ping.vultr.com,216.238.66.16,34.2875,-94.2715,20.5762,-100.2951
2220,54330,https://speedtest.newark.linode.com/,50.116.57.237,34.2875,-94.2715,40.8229,-74.4592
2221,54330,https://speedtest.atlanta.linode.com/,192.155.94.157,34.2875,-94.2715,33.7485,-84.3871
2222,54330,https://speedtest.dallas.linode.com/,50.116.25.154,34.2875,-94.2715,32.9473,-96.7028
2223,54330,https://speedtest.fremont.linode.com/,50.116.14.9,34.2875,-94.2715,37.5625,-122.0004
2224,54330,https://speedtest.toronto1.linode.com/,172.105.30.21,34.2875,-94.2715,43.709,-79.4057
2225,54330,https://feitsui-iad-1251417183.cos.na-ashburn.myqcloud.com/ping.html,49.51.77.119,34.2875,-94.2715,39.0469,-77.4903
2226,54330,https://feitsui-siliconvalley-1251417183.cos.na-siliconvalley.myqcloud.com/ping.html,170.106.97.195,34.2875,-94.2715,37.3382,-121.886
2227,54330,https://feitsui-yto-1251417183.cos.na-toronto.myqcloud.com/ping.html,49.51.54.104,34.2875,-94.2715,44.3893,-79.6903
2228,54330,https://feitsui-lax.us-ca.ufileos.com/ping.html,118.193.76.37,34.2875,-94.2715,34.0544,-118.2441
2229,54330,https://objectstorage.ca-toronto-1.oraclecloud.com/ping,134.70.72.3,34.2875,-94.2715,43.8072,-79.5946
2230,54330,https://objectstorage.us-sanjose-1.oraclecloud.com/ping,134.70.124.2,34.2875,-94.2715,37.2329,-121.7875
2231,54330,https://objectstorage.mx-monterrey-1.oraclecloud.com/ping,134.70.200.1,34.2875,-94.2715,25.7729,-100.2237
2232,54330,https://objectstorage.us-ashburn-1.oraclecloud.com/ping,134.70.32.1,34.2875,-94.2715,39.018,-77.539
2233,54330,https://objectstorage.us-phoenix-1.oraclecloud.com/ping,134.70.8.1,34.2875,-94.2715,33.4656,-111.9956
2234,54330,https://objectstorage.mx-queretaro-1.oraclecloud.com/ping,134.70.184.1,34.2875,-94.2715,20.527,-100.3141
2235,54330,https://objectstorage.us-chicago-1.oraclecloud.com/ping,134.70.192.1,34.2875,-94.2715,41.8486,-87.6288
2236,55492,https://ec2.us-west-1.amazonaws.com/ping,176.32.118.30,53.1285,-113.2085,37.3394,-121.895
2237,55492,https://ec2.us-west-2.amazonaws.com/ping,52.94.181.41,53.1285,-113.2085,45.5235,-122.676
2238,55492,https://ec2.ca-central-1.amazonaws.com/ping,52.94.100.54,53.1285,-113.2085,43.6532,-79.3832
2239,55492,https://feitsui-silicon-valley.oss-us-west-1.aliyuncs.com/ping.html,47.254.114.119,53.1285,-113.2085,36.7783,-119.418
2240,55492,https://wa-us-ping.vultr.com,108.61.194.105,53.1285,-113.2085,47.3798,-122.2893
2241,55492,https://sjo-ca-us-ping.vultr.com,104.156.230.107,53.1285,-113.2085,37.3931,-121.962
2242,55492,https://tor-ca-ping.vultr.com,149.248.50.81,53.1285,-113.2085,43.709,-79.4057
2243,55492,https://speedtest.fremont.linode.com/,50.116.14.9,53.1285,-113.2085,37.5625,-122.0004
2244,55492,https://speedtest.toronto1.linode.com/,172.105.30.21,53.1285,-113.2085,43.709,-79.4057
2245,55492,https://feitsui-siliconvalley-1251417183.cos.na-siliconvalley.myqcloud.com/ping.html,170.106.97.195,53.1285,-113.2085,37.3382,-121.886
2246,55492,https://feitsui-yto-1251417183.cos.na-toronto.myqcloud.com/ping.html,49.51.54.104,53.1285,-113.2085,44.3893,-79.6903
2247,55492,https://objectstorage.ca-toronto-1.oraclecloud.com/ping,134.70.72.3,53.1285,-113.2085,43.8072,-79.5946
2248,55492,https://objectstorage.us-sanjose-1.oraclecloud.com/ping,134.70.124.2,53.1285,-113.2085,37.2329,-121.7875
2249,55492,https://objectstorage.ca-montreal-1.oraclecloud.com/ping,134.70.116.1,53.1285,-113.2085,45.4914,-73.74
2250,26380,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,48.6075,-4.0885,45.4681,9.2011
2251,26380,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,48.6075,-4.0885,50.1109,8.68213
2252,26380,https://ec2.eu-west-1.amazonaws.com/ping,54.239.37.252,48.6075,-4.0885,53.3498,-6.26031
2253,26380,https://ec2.eu-west-2.amazonaws.com/ping,52.94.48.63,48.6075,-4.0885,51.5074,-0.127758
2254,26380,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,48.6075,-4.0885,48.8566,2.35222
2255,26380,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,48.6075,-4.0885,59.3293,18.0686
2256,26380,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,48.6075,-4.0885,50.1138,8.6521
2257,26380,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,48.6075,-4.0885,51.5088,-0.093
2258,26380,https://fra-de-ping.vultr.com,108.61.210.117,48.6075,-4.0885,50.1103,8.7147
2259,26380,https://mad-es-ping.vultr.com,208.76.222.30,48.6075,-4.0885,40.4163,-3.6934
2260,26380,https://par-fr-ping.vultr.com,108.61.209.127,48.6075,-4.0885,48.9163,2.3869
2261,26380,https://lon-gb-ping.vultr.com,108.61.196.101,48.6075,-4.0885,51.5026,-0.0668
2262,26380,https://ams-nl-ping.vultr.com,108.61.198.102,48.6075,-4.0885,52.3891,4.6563
2263,26380,https://waw-pl-ping.vultr.com,70.34.242.24,48.6075,-4.0885,52.2296,21.0067
2264,26380,https://sto-se-ping.vultr.com,70.34.194.86,48.6075,-4.0885,59.3779,17.9155
2265,26380,https://speedtest.frankfurt.linode.com/,139.162.130.8,48.6075,-4.0885,50.1188,8.6843
2266,26380,https://speedtest.london.linode.com/,176.58.107.39,48.6075,-4.0885,51.5088,-0.093
2267,26380,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,48.6075,-4.0885,50.1188,8.6843
2268,26380,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,48.6075,-4.0885,50.1153,8.6805
2269,26380,https://objectstorage.eu-madrid-1.oraclecloud.com/ping,134.70.176.1,48.6075,-4.0885,40.4327,-3.621
2270,26380,https://objectstorage.eu-stockholm-1.oraclecloud.com/ping,134.70.156.1,48.6075,-4.0885,59.2466,18.1168
2271,26380,https://objectstorage.eu-amsterdam-1.oraclecloud.com/ping,134.70.104.1,48.6075,-4.0885,52.352,4.9392
2272,26380,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,48.6075,-4.0885,47.4049,8.4631
2273,26380,https://objectstorage.uk-cardiff-1.oraclecloud.com/ping,134.70.136.1,48.6075,-4.0885,51.5893,-2.9931
2274,26380,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,48.6075,-4.0885,43.3736,5.3547
2275,26380,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,48.6075,-4.0885,45.3161,9.206
2276,26380,https://objectstorage.uk-london-1.oraclecloud.com/ping,134.70.64.1,48.6075,-4.0885,51.5177,-0.6215
2277,26380,https://objectstorage.eu-paris-1.oraclecloud.com/ping,134.70.180.1,48.6075,-4.0885,48.8323,2.4075
2278,50448,https://ec2.us-east-1.amazonaws.com/ping,209.54.181.135,34.2715,-116.3905,39.0438,-77.4874
2279,50448,https://ec2.us-east-2.amazonaws.com/ping,99.78.180.181,34.2715,-116.3905,40.0992,-83.1141
2280,50448,https://ec2.us-west-1.amazonaws.com/ping,176.32.118.30,34.2715,-116.3905,37.3394,-121.895
2281,50448,https://ec2.us-west-2.amazonaws.com/ping,52.94.181.41,34.2715,-116.3905,45.5235,-122.676
2282,50448,https://feitsui-silicon-valley.oss-us-west-1.aliyuncs.com/ping.html,47.254.114.119,34.2715,-116.3905,36.7783,-119.418
2283,50448,https://feitsui-virginia.oss-us-east-1.aliyuncs.com/ping.html,47.253.30.167,34.2715,-116.3905,37.4316,-78.6569
2284,50448,https://wa-us-ping.vultr.com,108.61.194.105,34.2715,-116.3905,47.3798,-122.2893
2285,50448,https://lax-ca-us-ping.vultr.com,108.61.219.200,34.2715,-116.3905,34.0544,-118.244
2286,50448,https://sjo-ca-us-ping.vultr.com,104.156.230.107,34.2715,-116.3905,37.3931,-121.962
2287,50448,https://fl-us-ping.vultr.com,104.156.244.232,34.2715,-116.3905,25.8119,-80.2318
2288,50448,https://ga-us-ping.vultr.com,108.61.193.166,34.2715,-116.3905,33.7838,-84.4455
2289,50448,https://hon-hi-us-ping.vultr.com,208.72.154.76,34.2715,-116.3905,21.3037,-157.8667
2290,50448,https://il-us-ping.vultr.com,107.191.51.12,34.2715,-116.3905,42.0048,-87.9954
2291,50448,https://nj-us-ping.vultr.com,108.61.149.182,34.2715,-116.3905,40.5511,-74.4606
2292,50448,https://tx-us-ping.vultr.com,108.61.224.175,34.2715,-116.3905,32.7889,-96.8021
2293,50448,https://speedtest.newark.linode.com/,50.116.57.237,34.2715,-116.3905,40.8229,-74.4592
2294,50448,https://speedtest.atlanta.linode.com/,192.155.94.157,34.2715,-116.3905,33.7485,-84.3871
2295,50448,https://speedtest.dallas.linode.com/,50.116.25.154,34.2715,-116.3905,32.9473,-96.7028
2296,50448,https://speedtest.fremont.linode.com/,50.116.14.9,34.2715,-116.3905,37.5625,-122.0004
2297,50448,https://feitsui-iad-1251417183.cos.na-ashburn.myqcloud.com/ping.html,49.51.77.119,34.2715,-116.3905,39.0469,-77.4903
2298,50448,https://feitsui-siliconvalley-1251417183.cos.na-siliconvalley.myqcloud.com/ping.html,170.106.97.195,34.2715,-116.3905,37.3382,-121.886
2299,50448,https://feitsui-lax.us-ca.ufileos.com/ping.html,118.193.76.37,34.2715,-116.3905,34.0544,-118.2441
2300,50448,https://objectstorage.us-sanjose-1.oraclecloud.com/ping,134.70.124.2,34.2715,-116.3905,37.2329,-121.7875
2301,50448,https://objectstorage.mx-monterrey-1.oraclecloud.com/ping,134.70.200.1,34.2715,-116.3905,25.7729,-100.2237
2302,50448,https://objectstorage.us-ashburn-1.oraclecloud.com/ping,134.70.32.1,34.2715,-116.3905,39.018,-77.539
2303,50448,https://objectstorage.us-phoenix-1.oraclecloud.com/ping,134.70.8.1,34.2715,-116.3905,33.4656,-111.9956
2304,50448,https://objectstorage.us-chicago-1.oraclecloud.com/ping,134.70.192.1,34.2715,-116.3905,41.8486,-87.6288
2305,52422,https://ec2.us-east-1.amazonaws.com/ping,209.54.181.135,42.8485,-89.3715,39.0438,-77.4874
2306,52422,https://ec2.us-east-2.amazonaws.com/ping,99.78.180.181,42.8485,-89.3715,40.0992,-83.1141
2307,52422,https://ec2.us-west-1.amazonaws.com/ping,176.32.118.30,42.8485,-89.3715,37.3394,-121.895
2308,52422,https://ec2.us-west-2.amazonaws.com/ping,52.94.181.41,42.8485,-89.3715,45.5235,-122.676
2309,52422,https://ec2.ca-central-1.amazonaws.com/ping,52.94.100.54,42.8485,-89.3715,43.6532,-79.3832
2310,52422,https://feitsui-silicon-valley.oss-us-west-1.aliyuncs.com/ping.html,47.254.114.119,42.8485,-89.3715,36.7783,-119.418
2311,52422,https://feitsui-virginia.oss-us-east-1.aliyuncs.com/ping.html,47.253.30.167,42.8485,-89.3715,37.4316,-78.6569
2312,52422,https://wa-us-ping.vultr.com,108.61.194.105,42.8485,-89.3715,47.3798,-122.2893
2313,52422,https://lax-ca-us-ping.vultr.com,108.61.219.200,42.8485,-89.3715,34.0544,-118.244
2314,52422,https://sjo-ca-us-ping.vultr.com,104.156.230.107,42.8485,-89.3715,37.3931,-121.962
2315,52422,https://fl-us-ping.vultr.com,104.156.244.232,42.8485,-89.3715,25.8119,-80.2318
2316,52422,https://ga-us-ping.vultr.com,108.61.193.166,42.8485,-89.3715,33.7838,-84.4455
2317,52422,https://hon-hi-us-ping.vultr.com,208.72.154.76,42.8485,-89.3715,21.3037,-157.8667
2318,52422,https://il-us-ping.vultr.com,107.191.51.12,42.8485,-89.3715,42.0048,-87.9954
2319,52422,https://nj-us-ping.vultr.com,108.61.149.182,42.8485,-89.3715,40.5511,-74.4606
2320,52422,https://tx-us-ping.vultr.com,108.61.224.175,42.8485,-89.3715,32.7889,-96.8021
2321,52422,https://tor-ca-ping.vultr.com,149.248.50.81,42.8485,-89.3715,43.709,-79.4057
2322,52422,https://speedtest.newark.linode.com/,50.116.57.237,42.8485,-89.3715,40.8229,-74.4592
2323,52422,https://speedtest.atlanta.linode.com/,192.155.94.157,42.8485,-89.3715,33.7485,-84.3871
2324,52422,https://speedtest.dallas.linode.com/,50.116.25.154,42.8485,-89.3715,32.9473,-96.7028
2325,52422,https://speedtest.fremont.linode.com/,50.116.14.9,42.8485,-89.3715,37.5625,-122.0004
2326,52422,https://speedtest.toronto1.linode.com/,172.105.30.21,42.8485,-89.3715,43.709,-79.4057
2327,52422,https://feitsui-iad-1251417183.cos.na-ashburn.myqcloud.com/ping.html,49.51.77.119,42.8485,-89.3715,39.0469,-77.4903
2328,52422,https://feitsui-siliconvalley-1251417183.cos.na-siliconvalley.myqcloud.com/ping.html,170.106.97.195,42.8485,-89.3715,37.3382,-121.886
2329,52422,https://feitsui-yto-1251417183.cos.na-toronto.myqcloud.com/ping.html,49.51.54.104,42.8485,-89.3715,44.3893,-79.6903
2330,52422,https://feitsui-lax.us-ca.ufileos.com/ping.html,118.193.76.37,42.8485,-89.3715,34.0544,-118.2441
2331,52422,https://objectstorage.ca-toronto-1.oraclecloud.com/ping,134.70.72.3,42.8485,-89.3715,43.8072,-79.5946
2332,52422,https://objectstorage.us-sanjose-1.oraclecloud.com/ping,134.70.124.2,42.8485,-89.3715,37.2329,-121.7875
2333,52422,https://objectstorage.us-ashburn-1.oraclecloud.com/ping,134.70.32.1,42.8485,-89.3715,39.018,-77.539
2334,52422,https://objectstorage.us-phoenix-1.oraclecloud.com/ping,134.70.8.1,42.8485,-89.3715,33.4656,-111.9956
2335,52422,https://objectstorage.ca-montreal-1.oraclecloud.com/ping,134.70.116.1,42.8485,-89.3715,45.4914,-73.74
2336,52422,https://objectstorage.us-chicago-1.oraclecloud.com/ping,134.70.192.1,42.8485,-89.3715,41.8486,-87.6288
2337,13040,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,44.4075,6.4495,45.4681,9.2011
2338,13040,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,44.4075,6.4495,50.1109,8.68213
2339,13040,https://ec2.eu-west-1.amazonaws.com/ping,54.239.37.252,44.4075,6.4495,53.3498,-6.26031
2340,13040,https://ec2.eu-west-2.amazonaws.com/ping,52.94.48.63,44.4075,6.4495,51.5074,-0.127758
2341,13040,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,44.4075,6.4495,48.8566,2.35222
2342,13040,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,44.4075,6.4495,59.3293,18.0686
2343,13040,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,44.4075,6.4495,50.1138,8.6521
2344,13040,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,44.4075,6.4495,51.5088,-0.093
2345,13040,https://fra-de-ping.vultr.com,108.61.210.117,44.4075,6.4495,50.1103,8.7147
2346,13040,https://mad-es-ping.vultr.com,208.76.222.30,44.4075,6.4495,40.4163,-3.6934
2347,13040,https://par-fr-ping.vultr.com,108.61.209.127,44.4075,6.4495,48.9163,2.3869
2348,13040,https://lon-gb-ping.vultr.com,108.61.196.101,44.4075,6.4495,51.5026,-0.0668
2349,13040,https://ams-nl-ping.vultr.com,108.61.198.102,44.4075,6.4495,52.3891,4.6563
2350,13040,https://waw-pl-ping.vultr.com,70.34.242.24,44.4075,6.4495,52.2296,21.0067
2351,13040,https://sto-se-ping.vultr.com,70.34.194.86,44.4075,6.4495,59.3779,17.9155
2352,13040,https://speedtest.frankfurt.linode.com/,139.162.130.8,44.4075,6.4495,50.1188,8.6843
2353,13040,https://speedtest.london.linode.com/,176.58.107.39,44.4075,6.4495,51.5088,-0.093
2354,13040,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,44.4075,6.4495,50.1188,8.6843
2355,13040,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,44.4075,6.4495,50.1153,8.6805
2356,13040,https://objectstorage.eu-madrid-1.oraclecloud.com/ping,134.70.176.1,44.4075,6.4495,40.4327,-3.621
2357,13040,https://objectstorage.eu-stockholm-1.oraclecloud.com/ping,134.70.156.1,44.4075,6.4495,59.2466,18.1168
2358,13040,https://objectstorage.eu-amsterdam-1.oraclecloud.com/ping,134.70.104.1,44.4075,6.4495,52.352,4.9392
2359,13040,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,44.4075,6.4495,47.4049,8.4631
2360,13040,https://objectstorage.uk-cardiff-1.oraclecloud.com/ping,134.70.136.1,44.4075,6.4495,51.5893,-2.9931
2361,13040,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,44.4075,6.4495,43.3736,5.3547
2362,13040,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,44.4075,6.4495,45.3161,9.206
2363,13040,https://objectstorage.uk-london-1.oraclecloud.com/ping,134.70.64.1,44.4075,6.4495,51.5177,-0.6215
2364,13040,https://objectstorage.eu-paris-1.oraclecloud.com/ping,134.70.180.1,44.4075,6.4495,48.8323,2.4075
2365,62953,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,52.5185,13.4095,45.4681,9.2011
2366,62953,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,52.5185,13.4095,50.1109,8.68213
2367,62953,https://ec2.eu-west-1.amazonaws.com/ping,54.239.37.252,52.5185,13.4095,53.3498,-6.26031
2368,62953,https://ec2.eu-west-2.amazonaws.com/ping,52.94.48.63,52.5185,13.4095,51.5074,-0.127758
2369,62953,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,52.5185,13.4095,48.8566,2.35222
2370,62953,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,52.5185,13.4095,59.3293,18.0686
2371,62953,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,52.5185,13.4095,50.1138,8.6521
2372,62953,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,52.5185,13.4095,51.5088,-0.093
2373,62953,https://fra-de-ping.vultr.com,108.61.210.117,52.5185,13.4095,50.1103,8.7147
2374,62953,https://mad-es-ping.vultr.com,208.76.222.30,52.5185,13.4095,40.4163,-3.6934
2375,62953,https://par-fr-ping.vultr.com,108.61.209.127,52.5185,13.4095,48.9163,2.3869
2376,62953,https://lon-gb-ping.vultr.com,108.61.196.101,52.5185,13.4095,51.5026,-0.0668
2377,62953,https://ams-nl-ping.vultr.com,108.61.198.102,52.5185,13.4095,52.3891,4.6563
2378,62953,https://waw-pl-ping.vultr.com,70.34.242.24,52.5185,13.4095,52.2296,21.0067
2379,62953,https://sto-se-ping.vultr.com,70.34.194.86,52.5185,13.4095,59.3779,17.9155
2380,62953,https://speedtest.frankfurt.linode.com/,139.162.130.8,52.5185,13.4095,50.1188,8.6843
2381,62953,https://speedtest.london.linode.com/,176.58.107.39,52.5185,13.4095,51.5088,-0.093
2382,62953,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,52.5185,13.4095,50.1188,8.6843
2383,62953,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,52.5185,13.4095,50.1153,8.6805
